Date,Region,Energy_Consumption_MWh,Renewable_Energy_Production_MWh,CO2_Emissions_tonnes,Air_Quality_Index,Temperature_C,Wind_Speed_mps,Solar_Radiation_Wm2,Population
2023-12-15,Region_C,242.03,178.68,125.41,14,10.1,2.82,476.06,142990
2038-09-02,Region_C,103.42,116.3,26.88,72,-6.1,9.97,227.88,312211
2033-03-05,Region_D,120.18,143.71,35.75,19,10.1,3.49,899.37,534627
2044-01-25,Region_A,415.6,23.08,146.63,159,4.1,2.64,961.99,309078
2037-03-23,Region_C,225.11,234.41,153.57,13,39.0,5.34,635.11,452123
2041-11-08,Region_D,279.32,285.02,48.39,411,20.5,5.44,891.31,601984
2026-01-23,Region_C,460.48,170.84,181.91,145,11.5,5.02,901.38,857885
2026-01-19,Region_B,443.69,43.02,82.05,38,25.0,0.29,181.01,74743
2042-05-02,Region_D,351.38,188.59,104.14,417,8.0,8.37,561.02,743114
2045-04-22,Region_C,293.76,79.53,65.29,143,-1.9,6.32,689.88,964510
2026-12-04,Region_D,221.21,212.17,176.68,137,9.5,8.78,375.8,761737
2042-07-20,Region_C,110.63,53.16,185.66,42,34.3,4.43,983.47,421626
2046-01-08,Region_D,430.16,67.22,174.66,154,19.5,10.81,791.12,205357
2046-01-03,Region_A,218.85,50.96,137.64,28,27.4,8.48,797.97,567055
2031-02-19,Region_C,133.8,165.01,195.15,390,12.8,8.31,177.16,531382
2034-10-28,Region_D,135.61,135.28,156.06,264,-2.9,10.76,838.08,671152
2035-06-09,Region_B,235.1,21.4,187.55,422,18.9,3.83,513.06,796344
2045-05-16,Region_A,165.33,181.08,29.31,477,-1.0,6.42,938.3,620844
2045-01-02,Region_C,464.0,259.55,100.22,64,16.0,7.02,200.86,358774
2041-02-21,Region_C,113.14,231.31,27.79,211,14.2,4.12,531.59,210346
2031-10-15,Region_B,191.25,54.08,60.26,119,23.1,11.08,461.52,509894
2031-05-07,Region_B,222.27,71.18,194.35,98,14.4,10.47,108.12,639236
2027-02-06,Region_C,301.86,148.25,193.67,2,-9.8,1.96,637.74,688902
2036-06-11,Region_C,473.24,99.76,90.75,39,29.7,11.87,619.92,812336
2023-10-20,Region_D,450.99,247.78,149.07,491,4.8,11.55,696.54,645834
2029-11-13,Region_C,435.24,33.51,26.94,4,-4.3,2.59,622.73,913261
2026-07-13,Region_A,439.3,163.75,38.06,234,18.7,9.38,834.7,834077
2024-06-29,Region_A,141.72,76.73,171.74,109,18.4,13.57,260.51,924766
2025-05-23,Region_A,147.47,240.39,55.16,75,-0.6,7.74,680.15,356717
2036-09-04,Region_B,173.46,209.17,146.99,220,7.5,8.82,806.5,818101
2043-02-06,Region_D,89.57,49.97,94.01,340,-2.4,2.39,714.56,64064
2041-04-18,Region_B,284.17,113.41,87.08,373,-2.9,14.29,616.21,38635
2024-08-30,Region_D,74.87,276.45,162.84,239,0.7,6.8,782.89,256904
2031-01-27,Region_B,414.27,251.87,144.18,30,-0.6,2.6,163.72,171962
2035-05-27,Region_B,440.47,47.49,77.19,145,34.7,0.6,514.78,714662
2023-08-02,Region_C,443.98,287.78,24.25,20,11.4,8.49,576.89,856689
2024-11-11,Region_A,356.02,221.68,61.26,444,29.3,2.96,806.59,479867
2038-02-12,Region_D,261.0,71.53,188.88,157,-6.7,12.94,236.91,577580
2037-12-28,Region_B,441.43,12.57,140.34,181,13.9,4.15,594.18,776864
2033-07-24,Region_C,158.52,293.76,114.4,330,10.4,3.93,775.67,292132
2034-05-07,Region_D,429.49,251.66,132.06,143,31.7,7.95,776.68,663095
2042-11-21,Region_A,388.56,296.98,124.05,436,15.7,12.91,320.04,426428
2043-07-01,Region_D,239.43,39.21,46.47,439,7.4,11.81,679.89,509364
2030-10-20,Region_A,141.12,176.24,148.91,457,6.2,4.66,309.75,595534
2044-12-29,Region_A,116.98,274.53,108.2,285,5.3,13.82,519.62,626789
2023-09-17,Region_C,214.29,124.13,44.5,108,24.3,13.49,946.23,187103
2038-04-27,Region_A,262.87,237.92,106.78,4,31.0,4.09,66.17,686873
2026-02-28,Region_A,267.58,210.01,43.75,499,22.4,11.1,147.22,137249
2025-12-13,Region_C,183.29,79.0,197.67,335,30.6,9.76,894.09,480982
2038-03-29,Region_A,283.72,217.57,115.34,303,2.1,4.58,839.25,536789
2034-06-11,Region_D,490.19,85.99,75.81,16,-4.1,12.82,897.29,458380
2040-04-12,Region_D,73.28,76.15,140.38,118,8.3,6.52,53.81,630180
2042-12-01,Region_D,410.42,235.93,45.76,165,24.2,7.99,668.79,865546
2039-03-07,Region_A,107.31,64.99,172.35,452,13.3,4.31,758.6,934283
2024-11-14,Region_C,464.95,298.91,133.85,100,0.3,9.37,240.73,826786
2028-02-24,Region_B,329.74,145.42,124.79,222,-8.8,8.06,240.75,839136
2042-04-13,Region_A,195.94,67.9,43.7,101,36.1,4.45,869.53,637585
2047-08-19,Region_C,243.58,217.07,199.28,401,-9.3,4.75,296.51,427600
2027-04-26,Region_B,264.55,235.86,197.87,444,29.1,0.51,306.1,881176
2028-09-08,Region_A,409.92,47.44,136.36,274,39.0,13.06,100.0,893217
2040-12-23,Region_B,295.6,180.06,69.82,227,23.2,12.01,310.29,77220
2034-08-10,Region_D,256.66,238.8,189.49,434,7.9,9.97,465.88,525952
2045-02-09,Region_C,465.39,190.46,111.52,111,26.3,3.04,87.86,167758
2032-03-30,Region_D,67.54,87.51,83.81,63,14.6,9.73,421.55,895057
2040-09-16,Region_C,458.24,237.61,108.91,414,20.2,11.7,79.52,962081
2033-12-25,Region_B,242.02,72.87,73.33,142,14.7,6.71,206.9,586359
2040-05-25,Region_A,385.04,247.01,182.13,28,23.4,1.72,930.81,738996
2031-08-18,Region_C,436.96,196.98,84.86,212,-0.3,14.2,323.21,609707
2042-06-19,Region_C,61.55,166.47,126.97,249,36.3,5.67,55.11,600979
2046-11-22,Region_B,396.46,134.25,37.12,23,-1.4,0.49,75.78,569851
2048-12-28,Region_D,133.29,262.97,153.44,382,21.5,2.18,764.06,398564
2025-10-15,Region_A,157.91,161.68,82.9,297,8.5,14.87,72.14,281985
2032-03-02,Region_D,59.84,277.09,72.79,352,35.7,7.44,297.94,747959
2046-08-30,Region_C,350.8,288.09,82.59,335,6.1,14.32,193.64,936157
2024-08-07,Region_D,269.1,214.64,143.01,87,38.7,4.58,352.14,909868
2024-10-24,Region_C,331.55,140.51,72.32,237,6.5,6.42,18.3,352417
2027-10-06,Region_B,109.33,132.04,45.26,107,35.9,5.54,572.31,771559
2041-08-26,Region_A,150.14,73.38,178.31,338,22.1,3.64,586.84,183016
2038-10-22,Region_B,354.66,217.29,118.96,452,21.4,7.27,810.19,735476
2045-05-09,Region_A,453.32,29.86,20.7,435,-1.3,8.27,425.19,741963
2027-09-27,Region_B,60.33,33.72,80.92,354,13.6,6.34,496.53,493879
2034-02-03,Region_A,359.47,72.6,83.31,288,3.7,3.22,738.93,279435
2039-12-25,Region_D,307.93,228.01,28.73,70,17.4,12.11,185.38,796398
2043-08-04,Region_B,219.52,290.27,135.07,201,30.9,12.12,518.93,483680
2045-04-16,Region_B,496.14,46.9,167.31,60,17.7,3.67,107.15,122157
2023-04-18,Region_A,198.83,283.29,150.7,468,-1.8,3.6,322.78,966577
2038-10-22,Region_B,493.73,30.27,169.95,208,2.5,10.08,186.63,551908
2024-06-19,Region_C,282.46,20.21,125.11,76,30.2,5.19,716.4,128152
2027-07-04,Region_D,154.05,71.61,129.52,477,26.9,9.08,451.86,655822
2036-04-28,Region_B,453.52,83.72,106.97,305,17.9,10.96,7.07,355438
2026-05-23,Region_D,177.95,67.88,157.17,11,-8.3,13.52,112.02,74834
2035-06-18,Region_D,155.16,297.12,147.88,44,-3.3,5.61,925.09,346386
2045-07-13,Region_B,347.6,285.8,169.03,128,2.9,1.36,268.08,990560
2038-09-10,Region_D,431.94,287.4,77.06,161,18.4,10.8,369.58,392530
2032-11-20,Region_D,497.72,31.57,24.97,402,1.5,8.63,664.43,244512
2024-01-19,Region_D,390.81,236.48,32.47,480,30.6,3.16,790.95,261572
2039-10-09,Region_C,319.93,260.8,186.48,120,-10.0,2.89,260.78,444828
2039-08-29,Region_B,231.85,211.87,142.52,369,32.9,8.0,862.49,695836
2040-03-18,Region_B,298.89,81.48,141.03,450,-9.9,12.08,439.56,609075
2029-02-04,Region_A,429.09,45.27,109.97,90,31.6,4.91,360.09,757417
2043-12-05,Region_D,490.74,70.1,175.51,43,5.3,11.66,845.75,570112
2035-10-26,Region_D,54.9,41.05,81.51,188,-6.2,11.86,999.69,766407
2036-11-28,Region_A,198.12,24.57,143.65,492,14.8,11.9,790.43,748098
2037-04-27,Region_B,350.84,116.38,98.11,461,23.8,8.21,703.22,316247
2041-02-22,Region_D,85.22,25.47,74.3,197,26.4,0.46,647.75,285452
2049-01-12,Region_A,479.02,175.83,35.67,456,35.5,7.04,765.22,171900
2040-02-09,Region_D,308.9,103.69,21.97,111,20.9,3.93,325.89,213058
2046-01-02,Region_D,353.3,44.88,136.34,181,6.6,7.59,221.86,131400
2036-04-05,Region_C,470.17,43.19,103.08,58,12.6,10.74,924.09,418290
2042-08-22,Region_A,312.73,32.9,168.73,107,12.4,10.84,970.46,389614
2035-02-27,Region_A,419.67,46.02,46.85,380,-3.3,8.64,376.82,402251
2048-09-18,Region_D,75.99,253.13,66.58,212,15.8,10.4,911.04,425529
2040-04-07,Region_C,130.44,111.37,28.23,322,-5.6,13.47,519.96,190349
2029-10-24,Region_B,486.82,179.43,31.12,294,18.3,7.49,743.54,739627
2026-10-06,Region_A,314.24,189.54,90.35,339,34.4,5.82,38.77,694535
2048-12-03,Region_A,351.21,152.26,110.75,240,-4.9,14.06,367.38,888827
2049-07-07,Region_B,116.13,197.83,104.77,69,-0.3,1.07,522.28,264204
2038-09-07,Region_A,81.06,98.78,154.03,251,25.3,1.43,38.91,740038
2042-02-13,Region_D,468.95,112.04,27.3,389,22.4,9.42,881.99,805066
2028-04-03,Region_B,191.39,30.5,45.37,57,0.0,0.19,127.11,556716
2036-02-28,Region_C,399.1,21.6,62.04,450,3.6,3.25,21.83,669741
2025-10-19,Region_D,218.34,264.66,89.79,211,18.6,9.09,228.05,888227
2028-03-12,Region_D,62.69,101.88,161.96,422,-8.5,11.19,172.46,673982
2023-03-25,Region_B,258.36,244.64,82.78,125,7.0,1.9,585.06,134959
2041-04-30,Region_C,220.14,57.31,114.24,102,24.2,7.16,551.75,312178
2035-10-26,Region_D,468.53,177.98,58.71,259,38.3,10.18,173.42,705899
2030-11-10,Region_C,77.07,291.64,45.76,464,-5.2,9.64,70.55,869470
2043-01-29,Region_B,104.91,97.75,58.47,326,15.9,0.45,269.43,935358
2032-02-11,Region_C,426.11,164.52,76.87,289,24.3,13.51,782.4,766797
2031-09-22,Region_D,254.76,59.9,24.07,38,38.8,11.31,293.81,40993
2027-12-27,Region_A,390.54,14.14,180.95,356,31.5,7.51,173.49,697336
2032-05-03,Region_A,484.4,222.39,147.98,254,4.0,9.88,788.58,125162
2035-10-31,Region_B,209.16,216.79,40.01,143,10.9,13.52,854.03,657278
2036-05-30,Region_C,80.15,102.72,67.91,189,12.8,9.74,584.53,130249
2044-05-18,Region_C,438.19,264.96,70.18,107,9.3,3.52,89.65,32423
2029-02-26,Region_C,429.42,133.59,118.43,63,26.1,8.83,863.47,67657
2032-08-16,Region_B,69.75,117.92,167.07,479,22.0,13.65,801.5,569277
2045-10-07,Region_B,450.66,202.68,80.05,428,5.4,2.12,330.35,190185
2030-09-01,Region_D,486.97,28.56,37.51,304,10.6,7.73,268.38,744984
2024-03-21,Region_D,391.67,36.28,159.28,184,24.3,5.47,323.89,547113
2028-05-14,Region_B,252.66,72.88,127.2,434,-9.9,2.15,492.46,185999
2026-02-11,Region_B,403.37,75.86,58.29,80,24.1,10.22,37.48,782754
2048-11-17,Region_D,324.71,24.04,87.56,68,-6.9,2.8,20.67,501721
2039-07-03,Region_B,415.79,112.38,149.47,428,-1.9,1.33,955.15,466657
2025-12-14,Region_B,351.75,285.95,67.16,200,13.0,0.77,409.78,773774
2042-09-20,Region_C,64.51,165.31,111.14,425,22.1,13.63,474.18,823901
2039-02-11,Region_B,57.18,82.06,40.84,390,23.5,8.3,628.54,578460
2042-12-25,Region_C,498.23,226.58,52.97,470,29.5,11.75,32.5,729341
2040-05-01,Region_B,265.84,146.23,98.09,464,21.6,10.62,942.25,585185
2029-07-02,Region_D,268.32,32.95,174.19,328,20.8,12.89,403.69,873971
2040-10-25,Region_A,292.82,143.03,94.01,170,19.1,1.62,262.88,148504
2034-03-16,Region_A,335.68,66.62,98.19,99,-0.5,9.59,356.08,871633
2026-05-10,Region_B,111.0,158.74,105.36,390,23.8,6.59,401.43,334730
2036-06-11,Region_C,91.4,210.47,98.93,147,-8.8,8.78,616.11,668998
2041-01-05,Region_A,132.55,31.41,85.83,433,17.9,1.66,64.44,85324
2044-07-20,Region_D,412.97,125.27,77.2,336,24.0,4.98,707.16,383322
2035-02-28,Region_B,476.77,166.95,93.45,232,4.8,6.76,980.57,761732
2028-03-19,Region_D,275.16,126.23,34.58,12,20.7,12.47,545.51,945512
2036-09-19,Region_B,90.54,45.27,148.9,29,28.1,10.45,971.5,469825
2027-05-21,Region_B,463.72,271.34,169.23,281,1.3,9.62,419.79,195699
2026-02-17,Region_D,416.08,106.11,188.97,46,-0.8,13.16,506.38,190815
2023-03-23,Region_A,428.32,105.1,143.56,25,8.2,13.95,293.57,176642
2046-06-19,Region_B,315.13,17.62,59.38,474,8.3,10.21,992.68,875205
2039-09-01,Region_D,280.85,110.57,66.47,59,-0.9,10.04,332.53,459094
2038-08-04,Region_B,180.73,115.31,151.08,250,-4.5,2.56,930.3,17702
2047-01-09,Region_A,455.0,274.31,149.64,400,32.3,6.22,464.21,844025
2040-08-29,Region_C,208.83,111.45,50.64,224,9.8,13.2,49.45,102145
2046-06-22,Region_D,121.03,188.13,65.16,458,14.2,11.98,194.73,633494
2023-02-06,Region_B,213.92,20.88,114.44,110,8.7,10.83,542.09,645433
2028-09-25,Region_A,443.9,117.6,188.19,379,18.0,14.08,679.3,829681
2033-05-23,Region_C,302.63,27.34,184.8,301,1.2,0.59,515.23,483727
2024-10-08,Region_B,269.46,293.01,148.14,67,-0.5,10.71,898.05,765414
2023-03-03,Region_C,107.71,33.68,26.23,91,32.3,11.61,753.49,134022
2029-03-15,Region_A,209.65,128.78,56.58,69,26.5,7.03,384.87,73715
2045-05-16,Region_C,449.05,129.14,120.01,489,7.6,8.28,865.67,781422
2029-09-02,Region_D,172.28,113.97,47.18,152,17.5,4.59,26.24,372513
2040-11-16,Region_D,422.38,213.58,103.68,286,20.2,1.94,893.17,981229
2045-03-10,Region_D,484.94,135.87,192.12,266,23.5,5.36,977.51,162651
2039-10-11,Region_D,492.64,62.57,55.79,296,37.5,1.51,484.94,234805
2034-04-21,Region_C,171.68,279.09,167.21,447,28.5,9.1,892.42,38820
2029-02-11,Region_D,283.84,206.02,35.01,320,3.0,11.78,659.18,753726
2040-08-10,Region_A,484.96,66.12,46.0,463,18.4,3.88,40.04,485255
2049-03-11,Region_B,401.7,27.89,29.21,262,2.3,13.28,698.52,480634
2035-12-09,Region_C,362.47,133.1,103.47,498,22.2,10.83,980.62,258027
2039-10-28,Region_D,496.48,234.38,147.33,474,10.9,9.84,404.99,574718
2026-08-18,Region_B,220.8,164.62,82.42,53,31.7,3.49,559.16,552139
2029-01-26,Region_C,155.11,176.72,62.97,404,16.8,7.48,911.16,246854
2028-01-04,Region_D,430.39,225.95,126.99,73,-5.7,10.43,237.76,420663
2045-03-19,Region_D,255.52,131.07,35.01,24,-4.2,0.22,157.91,905730
2023-12-30,Region_A,342.6,296.96,155.91,166,30.5,9.85,755.44,159416
2023-12-24,Region_C,332.47,155.46,183.84,315,5.7,9.72,48.96,352991
2031-05-06,Region_A,141.67,226.03,87.1,353,38.3,12.39,80.96,437411
2045-09-20,Region_D,115.38,65.05,102.91,87,2.1,4.97,608.21,650040
2031-07-09,Region_A,61.88,196.39,84.73,317,-5.2,1.82,748.54,903945
2042-10-14,Region_A,93.82,45.63,110.24,327,22.0,1.64,755.77,575041
2040-12-19,Region_C,404.35,85.66,125.89,371,20.0,13.79,63.47,496357
2029-07-25,Region_C,125.1,227.99,61.47,110,10.2,0.6,170.08,179639
2023-05-20,Region_D,149.38,142.73,89.07,94,-9.3,13.81,918.63,805238
2029-05-04,Region_A,260.72,179.82,144.9,453,-3.4,4.18,7.72,714789
2024-09-28,Region_A,79.13,105.5,126.06,39,5.4,10.84,589.59,840165
2040-01-30,Region_A,378.64,210.5,39.66,328,27.5,7.3,458.45,456137
2030-10-09,Region_B,418.93,42.62,70.51,435,10.2,5.37,118.59,126499
2031-05-14,Region_A,144.78,53.84,181.88,291,-6.2,4.5,760.07,901520
2049-06-15,Region_A,414.35,102.2,176.5,426,-0.3,7.52,106.18,517170
2038-02-25,Region_B,248.57,112.0,101.57,222,21.9,11.8,458.0,653901
2033-08-27,Region_C,354.7,148.83,102.23,233,-7.8,12.17,856.22,313967
2023-07-11,Region_C,296.41,193.6,160.47,281,27.4,13.97,881.83,52875
2046-09-08,Region_C,78.72,54.24,181.31,278,-3.5,4.29,868.32,254117
2040-04-27,Region_B,64.49,69.26,57.04,393,16.9,4.97,302.47,348375
2044-07-09,Region_D,166.37,65.69,34.42,113,4.3,7.66,142.32,424533
2026-08-04,Region_B,295.4,188.78,146.55,320,18.1,8.78,266.93,591834
2037-10-17,Region_B,290.27,131.73,160.82,387,38.0,9.61,266.69,248964
2034-06-07,Region_D,265.59,89.95,188.81,57,39.3,13.85,769.5,23162
2028-10-12,Region_C,491.74,171.11,44.0,86,34.0,13.77,417.49,656111
2041-02-15,Region_D,128.93,71.48,75.74,215,-0.9,12.01,859.84,229407
2045-07-01,Region_B,250.22,30.36,109.63,488,15.2,3.04,218.98,878742
2029-03-31,Region_B,110.46,58.69,186.52,210,25.6,10.03,866.53,679760
2036-04-05,Region_A,68.16,290.99,27.03,64,24.0,3.49,847.28,742302
2038-05-16,Region_A,375.64,146.43,137.56,407,-7.2,5.67,681.62,41594
2048-03-18,Region_C,204.1,230.31,75.25,18,14.5,5.07,287.51,21505
2038-10-16,Region_B,183.06,297.71,75.37,402,32.1,5.39,194.71,245357
2027-11-02,Region_C,273.57,42.41,23.34,239,22.0,11.41,558.7,584951
2040-11-24,Region_D,293.52,13.18,105.58,192,7.5,8.79,928.29,606399
2045-12-21,Region_D,265.38,182.36,178.44,470,7.2,8.85,241.76,903790
2033-07-29,Region_D,159.52,214.91,114.81,374,0.7,7.59,416.7,91892
2047-05-24,Region_A,398.14,192.99,36.32,442,-1.8,10.99,104.78,166503
2049-03-06,Region_B,304.95,114.08,160.86,332,34.0,5.2,378.32,483241
2038-11-02,Region_D,259.31,21.6,198.18,8,22.1,4.79,853.41,534989
2024-12-22,Region_B,233.24,288.42,87.89,206,-5.7,11.8,340.71,287895
2046-06-27,Region_D,243.02,20.42,36.32,169,-5.9,3.64,881.23,597991
2048-11-03,Region_D,427.85,108.99,176.74,141,14.7,0.52,69.49,30177
2044-12-21,Region_B,120.62,200.17,104.33,233,-9.6,4.2,966.25,38638
2023-08-30,Region_C,243.56,281.11,119.15,496,-5.0,0.24,658.45,856198
2026-01-31,Region_A,412.76,109.28,95.11,240,0.5,5.18,991.55,150144
2023-12-17,Region_C,461.65,290.6,193.51,19,14.9,3.03,553.1,135515
2033-11-16,Region_C,452.2,108.03,105.21,489,10.9,14.57,388.28,104212
2043-08-13,Region_B,443.12,41.06,68.76,461,17.9,8.65,83.65,188434
2026-10-18,Region_C,476.66,258.68,36.69,442,12.1,4.0,223.67,388329
2026-01-11,Region_D,269.15,70.84,173.63,403,33.5,4.99,704.6,358018
2049-05-03,Region_C,63.12,166.16,123.16,403,16.1,2.33,807.17,373489
2045-12-29,Region_D,121.3,172.46,157.35,39,17.5,10.34,673.18,855333
2043-12-29,Region_C,429.7,218.44,136.27,290,35.4,7.42,353.92,192444
2036-11-25,Region_B,271.68,79.73,162.92,454,34.0,3.33,295.17,155582
2028-04-03,Region_A,78.61,32.68,85.47,88,1.3,3.37,794.01,489987
2048-10-31,Region_D,459.07,15.58,188.76,33,-6.5,9.84,542.28,363606
2033-03-14,Region_B,219.05,205.66,125.05,51,-8.7,14.41,749.38,229635
2034-11-15,Region_A,342.21,23.2,116.98,263,-0.8,9.67,149.97,954911
2027-12-14,Region_D,158.49,67.39,158.36,104,35.2,2.26,234.36,47935
2030-07-11,Region_B,389.26,263.33,55.37,119,28.1,5.52,348.8,873946
2041-10-08,Region_C,315.96,132.96,107.84,300,26.7,12.19,374.0,217990
2025-11-15,Region_C,114.04,236.23,114.87,193,3.0,6.8,737.48,399088
2042-01-27,Region_C,402.92,18.91,54.89,444,10.9,12.3,951.39,599601
2026-09-16,Region_C,339.05,46.02,87.4,315,36.6,12.78,779.53,570467
2035-10-15,Region_A,302.15,26.97,159.21,225,36.9,9.74,174.52,634151
2045-10-12,Region_C,348.77,38.39,94.88,163,28.9,14.38,125.37,680992
2040-04-09,Region_D,214.73,256.73,102.73,316,37.2,7.91,965.39,441606
2042-10-29,Region_C,212.85,129.65,106.21,282,38.1,14.23,106.03,279162
2040-04-19,Region_C,294.99,70.69,139.47,180,1.7,8.16,20.99,181249
2037-10-09,Region_A,184.22,114.61,155.22,426,19.5,14.05,811.74,760211
2043-10-15,Region_A,198.48,200.28,113.36,60,19.5,8.5,933.03,155638
2040-06-09,Region_B,410.62,164.5,141.81,391,30.7,11.88,411.94,791952
2025-07-27,Region_A,319.22,228.13,98.74,151,38.5,1.62,136.19,527569
2025-07-14,Region_D,271.29,45.91,195.72,309,-4.1,7.53,48.1,48204
2031-09-10,Region_B,52.49,26.89,37.34,73,38.8,0.62,642.82,287684
2033-07-26,Region_A,333.28,117.35,156.71,498,-9.1,8.9,734.35,833169
2047-02-28,Region_D,388.2,71.67,160.17,492,31.0,3.48,18.46,361500
2026-01-08,Region_B,469.43,287.0,186.45,407,23.3,4.2,499.09,862781
2040-04-18,Region_A,483.63,218.34,23.56,84,22.4,5.89,35.3,819510
2045-06-14,Region_A,400.98,291.69,74.36,160,4.9,13.66,593.64,362562
2040-11-17,Region_A,388.15,111.15,183.4,199,37.1,5.93,800.3,277389
2023-10-05,Region_B,482.78,212.99,26.16,188,12.7,1.49,759.5,718126
2049-01-29,Region_C,96.32,30.74,156.32,69,9.5,14.57,921.45,842492
2040-07-19,Region_B,289.68,14.06,190.8,374,29.8,8.9,578.39,495046
2024-05-26,Region_C,160.97,239.47,101.53,394,-1.4,14.88,51.87,875736
2030-12-23,Region_D,335.65,148.82,196.21,415,-2.7,5.46,110.71,903830
2044-04-02,Region_B,76.96,28.08,136.99,210,24.2,6.85,9.69,181602
2038-08-07,Region_C,264.01,169.49,121.11,169,35.4,5.0,84.85,709819
2041-10-28,Region_C,141.89,221.97,193.19,145,-2.7,8.64,904.12,278405
2040-05-26,Region_D,132.11,196.33,98.47,358,35.7,6.01,412.72,14379
2048-05-01,Region_B,177.39,295.32,168.19,86,0.3,7.11,160.58,321724
2043-09-06,Region_C,488.07,87.88,116.98,28,8.8,6.67,768.37,958358
2040-10-13,Region_C,59.15,208.38,75.85,483,20.7,8.23,541.95,577124
2033-09-02,Region_B,179.24,37.86,75.64,257,10.2,13.59,998.59,695085
2033-04-28,Region_B,194.29,124.9,46.14,486,25.3,2.21,119.3,666062
2042-11-24,Region_B,490.21,260.78,189.52,4,34.5,11.3,278.15,85901
2023-09-26,Region_B,123.58,292.65,182.74,129,-4.9,8.53,649.52,409177
2024-09-01,Region_D,267.25,46.98,142.98,105,24.4,5.41,198.48,332463
2023-08-23,Region_D,270.33,76.85,89.85,228,3.0,1.15,423.91,433970
2026-02-28,Region_A,468.41,89.94,198.69,284,2.3,13.72,795.13,506124
2044-06-01,Region_A,194.38,134.63,178.95,406,15.4,10.41,969.66,471214
2025-04-19,Region_D,360.47,122.46,47.12,303,23.7,13.44,805.89,527877
2035-02-06,Region_D,406.86,261.54,68.37,110,3.2,2.33,932.14,184655
2043-03-10,Region_D,342.81,76.24,49.97,426,27.8,14.66,480.04,989701
2027-01-05,Region_C,362.14,269.66,199.66,225,35.4,1.39,674.1,764735
2038-07-08,Region_B,139.95,108.65,44.67,123,29.2,14.89,38.3,73313
2042-03-31,Region_D,264.24,297.89,36.35,429,11.6,0.28,121.54,492066
2047-05-29,Region_C,486.22,180.78,55.5,36,38.4,11.31,820.25,441322
2029-08-03,Region_D,216.06,74.86,111.32,208,18.9,3.72,800.44,896046
2036-07-01,Region_A,278.86,43.46,157.42,401,37.8,0.46,80.5,125983
2030-01-26,Region_A,74.4,82.82,68.3,307,31.1,4.74,82.11,922899
2038-09-27,Region_D,105.66,44.79,93.69,482,19.0,4.84,46.46,265408
2027-12-04,Region_C,75.95,197.33,91.82,257,24.7,13.58,959.95,89511
2036-03-24,Region_A,491.09,26.8,134.28,105,-9.7,12.37,823.03,907784
2043-07-05,Region_D,217.51,252.27,25.89,372,36.5,7.36,855.25,161647
2040-07-03,Region_C,98.57,117.04,28.82,368,29.6,12.59,636.15,821504
2047-06-29,Region_A,358.5,288.48,174.93,492,19.8,13.61,581.21,243233
2033-12-03,Region_C,121.45,233.48,192.52,461,7.8,11.54,76.57,590143
2024-12-01,Region_D,461.54,139.19,98.94,74,-8.8,2.31,550.54,893742
2028-06-27,Region_A,64.58,73.27,76.79,37,-7.7,13.98,780.92,105150
2049-01-07,Region_C,398.88,155.64,66.23,149,5.2,6.67,578.94,826715
2029-10-15,Region_C,422.38,116.06,123.81,206,19.9,1.17,712.52,872347
2044-07-15,Region_D,486.91,14.0,97.96,285,16.2,10.53,61.65,902110
2045-02-02,Region_C,319.9,108.43,22.65,248,21.6,2.42,846.29,607790
2038-12-16,Region_B,63.28,243.11,131.88,119,26.0,14.52,123.94,988833
2027-09-12,Region_A,264.16,28.29,61.51,185,7.4,11.56,466.36,783311
2047-08-16,Region_D,268.72,156.15,111.88,111,-4.1,3.15,530.12,920393
2041-12-14,Region_B,154.84,186.77,153.2,284,-9.3,4.85,345.91,583144
2033-08-13,Region_A,323.3,22.82,192.51,256,5.5,9.25,952.65,537844
2042-07-16,Region_B,76.59,264.41,161.93,206,-6.4,2.97,212.17,915249
2033-05-22,Region_C,415.55,197.94,54.52,396,7.5,4.07,270.33,11502
2047-01-11,Region_A,124.71,206.66,31.52,324,18.8,9.32,356.66,480502
2040-07-15,Region_B,110.51,172.61,28.32,316,39.0,11.21,29.32,424352
2045-04-10,Region_D,393.0,114.81,139.46,419,29.8,12.8,773.69,177585
2033-10-09,Region_B,427.79,122.57,83.6,335,4.4,7.73,562.6,543524
2027-07-03,Region_D,303.0,285.35,132.41,320,-5.1,3.02,764.18,870850
2045-12-04,Region_D,390.22,278.23,185.71,485,-6.3,0.11,432.15,527021
2026-11-26,Region_A,414.83,101.37,55.82,277,38.3,0.85,50.62,31921
2047-06-03,Region_C,133.24,23.48,50.12,211,39.9,0.98,292.13,969624
2025-12-23,Region_A,367.2,152.19,125.28,210,7.7,14.42,647.3,412617
2032-02-09,Region_C,97.21,190.94,166.58,30,28.1,3.17,825.45,783519
2048-01-27,Region_A,345.42,299.1,130.13,27,9.9,4.04,799.14,464475
2027-04-23,Region_C,161.68,294.07,68.63,35,-0.0,6.46,670.98,787922
